p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.07   0.066  BASICTOOL     -1.0          1.0           -1.0          0.445         -3.93         0.003         0.667         -1.917        0.002         0.673         -2.013        0.002         46941.0       0.0           
0.08   0.066  BASICTOOL     -1.0          1.0           -1.0          0.473         -2.439        0.002         0.669         -1.029        0.002         0.703         -1.409        0.002         47996.0       0.0           
0.09   0.066  BASICTOOL     -1.0          1.0           -1.0          0.454         -1.188        0.001         0.636         -0.26         0.001         0.722         -0.927        0.001         48751.0       0.0           
0.1    0.066  BASICTOOL     -1.0          1.0           -1.0          0.401         0.073         0.001         0.565         0.604         0.001         0.723         -0.531        0.001         49537.0       0.0           
-1     0.067  SCOPA         -1.0          1.0           0.0           0.365         1.907         0.001         0.464         2.17          0.001         0.792         -0.263        0.001         49982.0       0.0           
0.0    0.067  BASICTOOL     -1.0          1.0           -1.0          0.085         -16.35        0.013         0.382         -8.215        0.008         0.38          -8.135        0.008         31165.0       0.0           
0.01   0.067  BASICTOOL     -1.0          1.0           -1.0          0.085         -16.35        0.013         0.382         -8.215        0.008         0.38          -8.135        0.008         31165.0       0.0           
0.02   0.067  BASICTOOL     -1.0          1.0           -1.0          0.107         -15.565       0.013         0.399         -7.839        0.008         0.397         -7.727        0.008         31165.0       0.0           
0.03   0.067  BASICTOOL     -1.0          1.0           -1.0          0.297         -9.714        0.009         0.551         -4.964        0.006         0.549         -4.75         0.006         32360.0       0.0           
0.04   0.067  BASICTOOL     -1.0          1.0           -1.0          0.271         -8.784        0.005         0.554         -4.434        0.004         0.543         -4.35         0.004         39845.0       0.0           
0.05   0.067  BASICTOOL     -1.0          1.0           -1.0          0.336         -8.253        0.005         0.592         -4.118        0.004         0.572         -4.134        0.004         46193.0       0.0           
0.06   0.067  BASICTOOL     -1.0          1.0           -1.0          0.422         -5.953        0.004         0.654         -2.986        0.003         0.641         -2.967        0.003         46338.0       0.0           
0.07   0.067  BASICTOOL     -1.0          1.0           -1.0          0.439         -4.075        0.003         0.665         -1.987        0.002         0.668         -2.088        0.002         46828.0       0.0           
0.08   0.067  BASICTOOL     -1.0          1.0           -1.0          0.469         -2.558        0.002         0.668         -1.128        0.002         0.701         -1.429        0.002         47913.0       0.0           
0.09   0.067  BASICTOOL     -1.0          1.0           -1.0          0.454         -1.344        0.001         0.636         -0.365        0.001         0.718         -0.98         0.001         48678.0       0.0           
0.1    0.067  BASICTOOL     -1.0          1.0           -1.0          0.4           -0.1          0.001         0.568         0.5           0.001         0.716         -0.6          0.001         49531.0       0.0           
-1     0.068  SCOPA         -1.0          1.0           0.0           0.365         1.915         0.001         0.463         2.172         0.001         0.793         -0.257        0.001         49982.0       0.0           
0.0    0.068  BASICTOOL     -1.0          1.0           -1.0          0.08          -16.444       0.013         0.377         -8.234        0.008         0.38          -8.21         0.008         30973.0       0.0           
0.01   0.068  BASICTOOL     -1.0          1.0           -1.0          0.08          -16.444       0.013         0.377         -8.234        0.008         0.38          -8.21         0.008         30973.0       0.0           
0.02   0.068  BASICTOOL     -1.0          1.0           -1.0          0.101         -15.667       0.013         0.393         -7.847        0.008         0.396         -7.82         0.008         30973.0       0.0           
0.03   0.068  BASICTOOL     -1.0          1.0           -1.0          0.291         -9.774        0.009         0.549         -4.889        0.006         0.545         -4.885        0.006         32185.0       0.0           
0.04   0.068  BASICTOOL     -1.0          1.0           -1.0          0.265         -8.826        0.005         0.55          -4.403        0.004         0.54          -4.423        0.004         39598.0       0.0           
0.05   0.068  BASICTOOL     -1.0          1.0           -1.0          0.328         -8.33         0.005         0.582         -4.146        0.004         0.569         -4.185        0.004         46093.0       0.0           
