p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.07   0.061  BASICTOOL     -1.0          1.0           -1.0          0.561         -3.986        0.003         0.739         -2.009        0.004         0.74          -1.977        0.004         48382.0       0.0           
0.08   0.061  BASICTOOL     -1.0          1.0           -1.0          0.599         -2.833        0.002         0.765         -1.386        0.002         0.773         -1.447        0.002         49032.0       0.0           
0.09   0.061  BASICTOOL     -1.0          1.0           -1.0          0.632         -1.931        0.002         0.779         -0.867        0.002         0.802         -1.064        0.002         49462.0       0.0           
0.1    0.061  BASICTOOL     -1.0          1.0           -1.0          0.657         -1.127        0.001         0.788         -0.387        0.001         0.825         -0.741        0.001         49831.0       0.0           
-1     0.062  SCOPA         -1.0          1.0           0.0           0.666         -0.914        0.0           0.814         -2.793        0.08          0.812         1.879         0.081         49952.0       0.0           
0.0    0.062  BASICTOOL     -1.0          1.0           -1.0          0.068         -19.643       0.016         0.363         -9.858        0.011         0.355         -9.784        0.011         35623.0       0.0           
0.01   0.062  BASICTOOL     -1.0          1.0           -1.0          0.068         -19.643       0.016         0.363         -9.858        0.011         0.355         -9.784        0.011         35623.0       0.0           
0.02   0.062  BASICTOOL     -1.0          1.0           -1.0          0.104         -18.186       0.015         0.389         -9.172        0.011         0.383         -9.014        0.011         35623.0       0.0           
0.03   0.062  BASICTOOL     -1.0          1.0           -1.0          0.261         -11.45        0.01          0.534         -5.846        0.009         0.526         -5.605        0.009         36737.0       0.0           
0.04   0.062  BASICTOOL     -1.0          1.0           -1.0          0.268         -10.29        0.007         0.548         -5.078        0.005         0.535         -5.212        0.005         43370.0       0.0           
0.05   0.062  BASICTOOL     -1.0          1.0           -1.0          0.393         -8.366        0.006         0.623         -4.142        0.005         0.616         -4.223        0.005         47977.0       0.0           
0.06   0.062  BASICTOOL     -1.0          1.0           -1.0          0.445         -6.28         0.005         0.668         -3.124        0.004         0.662         -3.156        0.004         48032.0       0.0           
0.07   0.062  BASICTOOL     -1.0          1.0           -1.0          0.551         -4.127        0.003         0.734         -2.046        0.003         0.735         -2.081        0.003         48313.0       0.0           
0.08   0.062  BASICTOOL     -1.0          1.0           -1.0          0.589         -2.918        0.002         0.759         -1.415        0.002         0.768         -1.502        0.002         48976.0       0.0           
0.09   0.062  BASICTOOL     -1.0          1.0           -1.0          0.627         -1.967        0.002         0.777         -0.879        0.002         0.799         -1.088        0.002         49390.0       0.0           
0.1    0.062  BASICTOOL     -1.0          1.0           0.0           0.654         -1.164        0.001         0.785         -0.43         0.001         0.823         -0.735        0.001         49802.0       0.0           
-1     0.063  SCOPA         -1.0          1.0           -1.0          0.664         -0.925        0.0           0.811         -2.808        0.079         0.811         1.883         0.081         49936.0       0.0           
0.0    0.063  BASICTOOL     -1.0          1.0           -1.0          0.067         -19.714       0.016         0.353         -10.041       0.011         0.356         -9.674        0.011         35074.0       0.0           
0.01   0.063  BASICTOOL     -1.0          1.0           -1.0          0.067         -19.714       0.016         0.353         -10.041       0.011         0.356         -9.674        0.011         35074.0       0.0           
0.02   0.063  BASICTOOL     -1.0          1.0           -1.0          0.101         -18.316       0.015         0.378         -9.358        0.011         0.383         -8.958        0.011         35074.0       0.0           
0.03   0.063  BASICTOOL     -1.0          1.0           -1.0          0.253         -11.669       0.01          0.521         -6.036        0.009         0.526         -5.633        0.009         36178.0       0.0           
0.04   0.063  BASICTOOL     -1.0          1.0           -1.0          0.259         -10.493       0.007         0.534         -5.274        0.005         0.533         -5.219        0.005         42923.0       0.0           
0.05   0.063  BASICTOOL     -1.0          1.0           -1.0          0.383         -8.642        0.006         0.614         -4.373        0.006         0.608         -4.268        0.006         47766.0       0.0           
