p      e      name          run_time      sens          spec          pct_crt       avg_trim      SoS_trim      pct_crt_left  avg_left      SoS_left      pct_crt_right avg_right     SoS_right     total_polyA   num_split     
0.08   0.065  BASICTOOL     -1.0          1.0           -1.0          0.081         -9.517        0.005         0.111         -8.693        0.005         0.744         -0.824        0.003         36518.0       0.0           
0.09   0.065  BASICTOOL     -1.0          1.0           -1.0          0.082         -9.004        0.004         0.112         -8.837        0.006         0.749         -0.167        0.006         37573.0       0.0           
0.1    0.065  BASICTOOL     -1.0          1.0           -1.0          0.083         -8.713        0.004         0.111         -8.873        0.006         0.743         0.159         0.005         39111.0       0.0           
-1     0.066  SCOPA         -1.0          1.0           0.0           0.689         -0.989        0.001         0.86          -2.141        0.076         0.797         1.152         0.042         50064.0       0.0           
0.0    0.066  BASICTOOL     -1.0          1.0           -1.0          0.014         -19.38        0.023         0.065         -13.32        0.017         0.463         -6.059        0.014         21524.0       0.0           
0.01   0.066  BASICTOOL     -1.0          1.0           -1.0          0.014         -19.38        0.023         0.065         -13.32        0.017         0.463         -6.059        0.014         21524.0       0.0           
0.02   0.066  BASICTOOL     -1.0          1.0           -1.0          0.016         -18.834       0.022         0.068         -13.051       0.016         0.472         -5.783        0.013         21524.0       0.0           
0.03   0.066  BASICTOOL     -1.0          1.0           -1.0          0.048         -14.665       0.016         0.094         -10.985       0.013         0.589         -3.68         0.012         22204.0       0.0           
0.04   0.066  BASICTOOL     -1.0          1.0           -1.0          0.041         -13.23        0.01          0.089         -10.171       0.008         0.622         -3.058        0.006         28126.0       0.0           
0.05   0.066  BASICTOOL     -1.0          1.0           -1.0          0.055         -13.484       0.008         0.093         -10.488       0.006         0.63          -2.996        0.004         34688.0       0.0           
0.06   0.066  BASICTOOL     -1.0          1.0           -1.0          0.064         -11.922       0.007         0.1           -9.747        0.006         0.679         -2.175        0.004         34779.0       0.0           
0.07   0.066  BASICTOOL     -1.0          1.0           -1.0          0.074         -10.496       0.006         0.107         -9.067        0.005         0.718         -1.429        0.003         35266.0       0.0           
0.08   0.066  BASICTOOL     -1.0          1.0           -1.0          0.08          -9.642        0.005         0.11          -8.733        0.004         0.738         -0.909        0.002         36562.0       0.0           
0.09   0.066  BASICTOOL     -1.0          1.0           -1.0          0.08          -9.128        0.004         0.111         -8.905        0.006         0.742         -0.223        0.006         37634.0       0.0           
0.1    0.066  BASICTOOL     -1.0          1.0           -1.0          0.081         -8.831        0.004         0.11          -8.951        0.006         0.741         0.12          0.005         39249.0       0.0           
-1     0.067  SCOPA         -1.0          1.0           0.0           0.687         -1.0          0.001         0.857         -2.15         0.075         0.796         1.15          0.042         50063.0       0.0           
0.0    0.067  BASICTOOL     -1.0          1.0           -1.0          0.013         -19.391       0.024         0.062         -13.286       0.016         0.464         -6.105        0.013         21352.0       0.0           
0.01   0.067  BASICTOOL     -1.0          1.0           -1.0          0.013         -19.391       0.024         0.062         -13.286       0.016         0.464         -6.105        0.013         21352.0       0.0           
0.02   0.067  BASICTOOL     -1.0          1.0           -1.0          0.016         -18.838       0.022         0.064         -13.006       0.016         0.473         -5.832        0.013         21352.0       0.0           
0.03   0.067  BASICTOOL     -1.0          1.0           -1.0          0.048         -14.581       0.016         0.092         -10.839       0.012         0.594         -3.741        0.011         22020.0       0.0           
0.04   0.067  BASICTOOL     -1.0          1.0           -1.0          0.04          -13.256       0.01          0.087         -10.115       0.007         0.624         -3.142        0.006         28010.0       0.0           
0.05   0.067  BASICTOOL     -1.0          1.0           -1.0          0.053         -13.58        0.008         0.09          -10.505       0.006         0.63          -3.075        0.004         34710.0       0.0           
0.06   0.067  BASICTOOL     -1.0          1.0           -1.0          0.062         -12.002       0.007         0.098         -9.757        0.005         0.679         -2.245        0.003         34802.0       0.0           
0.07   0.067  BASICTOOL     -1.0          1.0           -1.0          0.07          -10.564       0.006         0.104         -9.066        0.005         0.716         -1.498        0.002         35295.0       0.0           
